"","Date","hour","use..kW.","day"
"6429",2010-09-25,20,2839.38333333333,6
"6430",2010-09-25,21,2673.98333333333,6
"6431",2010-09-25,22,1678.35,6
"6432",2010-09-25,23,1053.88333333333,6
"6433",2010-09-26,0,377.35,0
"6434",2010-09-26,1,384.333333333333,0
"6435",2010-09-26,2,431.833333333333,0
"6436",2010-09-26,3,463.25,0
"6437",2010-09-26,4,313.583333333333,0
"6438",2010-09-26,5,290.183333333333,0
"6439",2010-09-26,6,269.15,0
"6440",2010-09-26,7,570.983333333333,0
"6441",2010-09-26,8,1026.96666666667,0
"6442",2010-09-26,9,1528.83333333333,0
"6443",2010-09-26,10,1491.93333333333,0
"6444",2010-09-26,11,1830.45,0
"6445",2010-09-26,12,562.25,0
"6446",2010-09-26,13,488.883333333333,0
"6447",2010-09-26,14,1129.41666666667,0
"6448",2010-09-26,15,774.45,0
"6449",2010-09-26,16,625.933333333333,0
"6450",2010-09-26,17,407.183333333333,0
"6451",2010-09-26,18,1159.53333333333,0
"6452",2010-09-26,19,1709.01666666667,0
"6453",2010-09-26,20,2866.55,0
"6454",2010-09-26,21,2213.86666666667,0
"6455",2010-09-26,22,1191.31666666667,0
"6456",2010-09-26,23,811.783333333333,0
"6457",2010-09-27,0,659.35,1
"6458",2010-09-27,1,605.666666666667,1
"6459",2010-09-27,2,856.083333333333,1
"6460",2010-09-27,3,594.333333333333,1
"6461",2010-09-27,4,526.583333333333,1
"6462",2010-09-27,5,558.916666666667,1
"6463",2010-09-27,6,904.433333333333,1
"6464",2010-09-27,7,2401.53333333333,1
"6465",2010-09-27,8,1748.35,1
"6466",2010-09-27,9,1702.53333333333,1
"6467",2010-09-27,10,1377.08333333333,1
"6468",2010-09-27,11,789.533333333333,1
"6469",2010-09-27,12,2244.26666666667,1
"6470",2010-09-27,13,937.433333333333,1
"6471",2010-09-27,14,750.383333333333,1
"6472",2010-09-27,15,864.466666666667,1
"6473",2010-09-27,16,877.583333333333,1
"6474",2010-09-27,17,946.816666666667,1
"6475",2010-09-27,18,1449.53333333333,1
"6476",2010-09-27,19,1641.3,1
"6477",2010-09-27,20,2551.45,1
"6478",2010-09-27,21,2159.01666666667,1
"6479",2010-09-27,22,1118.78333333333,1
"6480",2010-09-27,23,557.833333333333,1
"6481",2010-09-28,0,665.733333333333,2
"6482",2010-09-28,1,432.616666666667,2
"6483",2010-09-28,2,281.233333333333,2
"6484",2010-09-28,3,288.866666666667,2
"6485",2010-09-28,4,322.05,2
"6486",2010-09-28,5,670.583333333333,2
"6487",2010-09-28,6,678.6,2
"6488",2010-09-28,7,1939.56666666667,2
"6489",2010-09-28,8,1425.48333333333,2
"6490",2010-09-28,9,1598.58333333333,2
"6491",2010-09-28,10,1436.2,2
"6492",2010-09-28,11,1231.08333333333,2
"6493",2010-09-28,12,1272.86666666667,2
"6494",2010-09-28,13,1023.56666666667,2
"6495",2010-09-28,14,1197.28333333333,2
"6496",2010-09-28,15,1163.13333333333,2
"6497",2010-09-28,16,711,2
"6498",2010-09-28,17,428.05,2
"6499",2010-09-28,18,541.4,2
"6500",2010-09-28,19,1860.1,2
"6501",2010-09-28,20,1982.63333333333,2
"6502",2010-09-28,21,2079.16666666667,2
"6503",2010-09-28,22,1086.43333333333,2
"6504",2010-09-28,23,971.233333333333,2
"6505",2010-09-29,0,906.033333333333,3
"6506",2010-09-29,1,726.166666666667,3
"6507",2010-09-29,2,846.4,3
"6508",2010-09-29,3,539.833333333333,3
"6509",2010-09-29,4,354.566666666667,3
"6510",2010-09-29,5,365.766666666667,3
"6511",2010-09-29,6,765.233333333333,3
"6512",2010-09-29,7,2492.6,3
"6513",2010-09-29,8,1599.86666666667,3
"6514",2010-09-29,9,1577.26666666667,3
"6515",2010-09-29,10,1452.7,3
"6516",2010-09-29,11,1423.66666666667,3
"6517",2010-09-29,12,1051.96666666667,3
"6518",2010-09-29,13,395.966666666667,3
"6519",2010-09-29,14,1173.93333333333,3
"6520",2010-09-29,15,1601.43333333333,3
"6521",2010-09-29,16,1467.53333333333,3
"6522",2010-09-29,17,1417.96666666667,3
"6523",2010-09-29,18,1231,3
"6524",2010-09-29,19,926.066666666667,3
"6525",2010-09-29,20,1786.06666666667,3
"6526",2010-09-29,21,1510.26666666667,3
"6527",2010-09-29,22,1388.2,3
"6528",2010-09-29,23,1073.26666666667,3
"6529",2010-09-30,0,495.1,4
"6530",2010-09-30,1,615.566666666667,4
"6531",2010-09-30,2,608.2,4
"6532",2010-09-30,3,497.8,4
"6533",2010-09-30,4,548.3,4
"6534",2010-09-30,5,480.8,4
"6535",2010-09-30,6,996.833333333333,4
"6536",2010-09-30,7,2638.36666666667,4
"6537",2010-09-30,8,1608.3,4
"6538",2010-09-30,9,1347.33333333333,4
"6539",2010-09-30,10,1447.63333333333,4
"6540",2010-09-30,11,1148.03333333333,4
"6541",2010-09-30,12,535.2,4
"6542",2010-09-30,13,571.133333333333,4
"6543",2010-09-30,14,665.066666666667,4
"6544",2010-09-30,15,637.433333333333,4
"6545",2010-09-30,16,453.866666666667,4
"6546",2010-09-30,17,684.4,4
"6547",2010-09-30,18,2023.33333333333,4
"6548",2010-09-30,19,730.433333333333,4
"6549",2010-09-30,20,444.533333333333,4
"6550",2010-09-30,21,350.166666666667,4
"6551",2010-09-30,22,457.166666666667,4
"6552",2010-09-30,23,819.633333333333,4
"6553",2010-10-01,0,466.533333333333,5
"6554",2010-10-01,1,464.466666666667,5
"6555",2010-10-01,2,393.533333333333,5
"6556",2010-10-01,3,1153.96666666667,5
"6557",2010-10-01,4,298.433333333333,5
"6558",2010-10-01,5,347.7,5
"6559",2010-10-01,6,734.866666666667,5
"6560",2010-10-01,7,2370.9,5
"6561",2010-10-01,8,1453.4,5
"6562",2010-10-01,9,461.6,5
"6563",2010-10-01,10,433.066666666667,5
"6564",2010-10-01,11,1520.06666666667,5
"6565",2010-10-01,12,2449.36666666667,5
"6566",2010-10-01,13,1768.16666666667,5
"6567",2010-10-01,14,1474.26666666667,5
"6568",2010-10-01,15,1044.76666666667,5
"6569",2010-10-01,16,1711.76666666667,5
"6570",2010-10-01,17,354.433333333333,5
"6571",2010-10-01,18,562.9,5
"6572",2010-10-01,19,1130.83333333333,5
"6573",2010-10-01,20,797.466666666667,5
"6574",2010-10-01,21,2182.83333333333,5
"6575",2010-10-01,22,609.2,5
"6576",2010-10-01,23,895.8,5
"6577",2010-10-02,0,365.2,6
"6578",2010-10-02,1,898.966666666667,6
"6579",2010-10-02,2,308.533333333333,6
"6580",2010-10-02,3,944.8,6
"6581",2010-10-02,4,361.366666666667,6
"6582",2010-10-02,5,422.233333333333,6
"6583",2010-10-02,6,828.166666666667,6
"6584",2010-10-02,7,2175.16666666667,6
"6585",2010-10-02,8,1811.46666666667,6
"6586",2010-10-02,9,492.133333333333,6
"6587",2010-10-02,10,417,6
"6588",2010-10-02,11,809.7,6
"6589",2010-10-02,12,598.3,6
"6590",2010-10-02,13,748.633333333333,6
"6591",2010-10-02,14,1870.06666666667,6
"6592",2010-10-02,15,2185.23333333333,6
"6593",2010-10-02,16,1997.56666666667,6
"6594",2010-10-02,17,1554.76666666667,6
"6595",2010-10-02,18,769.666666666667,6
"6596",2010-10-02,19,1514.26666666667,6
"6597",2010-10-02,20,3940.3,6
"6598",2010-10-02,21,3749.73333333333,6
"6599",2010-10-02,22,1685.9,6
"6600",2010-10-02,23,1605.06666666667,6
"6601",2010-10-03,0,372.1,0
"6602",2010-10-03,1,364.7,0
"6603",2010-10-03,2,449.666666666667,0
"6604",2010-10-03,3,440.8,0
"6605",2010-10-03,4,345.533333333333,0
"6606",2010-10-03,5,383.266666666667,0
"6607",2010-10-03,6,301.233333333333,0
"6608",2010-10-03,7,612.533333333333,0
"6609",2010-10-03,8,1106.1,0
"6610",2010-10-03,9,2238.6,0
"6611",2010-10-03,10,2414.03333333333,0
"6612",2010-10-03,11,3395,0
"6613",2010-10-03,12,911.566666666667,0
"6614",2010-10-03,13,496.833333333333,0
"6615",2010-10-03,14,1940.1,0
"6616",2010-10-03,15,1253.8,0
"6617",2010-10-03,16,999.066666666667,0
"6618",2010-10-03,17,481.566666666667,0
"6619",2010-10-03,18,680.333333333333,0
"6620",2010-10-03,19,2323.56666666667,0
"6621",2010-10-03,20,3389.53333333333,0
"6622",2010-10-03,21,2530.16666666667,0
"6623",2010-10-03,22,1665.4,0
"6624",2010-10-03,23,1415.9,0
"6625",2010-10-04,0,960.933333333333,1
"6626",2010-10-04,1,880.6,1
"6627",2010-10-04,2,861.7,1
"6628",2010-10-04,3,916.8,1
"6629",2010-10-04,4,858.066666666667,1
"6630",2010-10-04,5,838.3,1
"6631",2010-10-04,6,1178.66666666667,1
"6632",2010-10-04,7,2686.1,1
"6633",2010-10-04,8,2093.26666666667,1
"6634",2010-10-04,9,2026.6,1
"6635",2010-10-04,10,1333.9,1
"6636",2010-10-04,11,710.166666666667,1
"6637",2010-10-04,12,2316.26666666667,1
"6638",2010-10-04,13,709.6,1
"6639",2010-10-04,14,525.833333333333,1
"6640",2010-10-04,15,391.6,1
"6641",2010-10-04,16,399.266666666667,1
"6642",2010-10-04,17,411.1,1
"6643",2010-10-04,18,1718.2,1
"6644",2010-10-04,19,1981.7,1
"6645",2010-10-04,20,3039.83333333333,1
"6646",2010-10-04,21,1719.66666666667,1
"6647",2010-10-04,22,548.2,1
"6648",2010-10-04,23,492.966666666667,1
"6649",2010-10-05,0,859.433333333333,2
"6650",2010-10-05,1,562.4,2
"6651",2010-10-05,2,358,2
"6652",2010-10-05,3,308.833333333333,2
"6653",2010-10-05,4,371.8,2
"6654",2010-10-05,5,430.666666666667,2
"6655",2010-10-05,6,742.033333333333,2
"6656",2010-10-05,7,2000.4,2
"6657",2010-10-05,8,1517,2
"6658",2010-10-05,9,1825.7,2
"6659",2010-10-05,10,1846,2
"6660",2010-10-05,11,1727.93333333333,2
"6661",2010-10-05,12,1713.36666666667,2
"6662",2010-10-05,13,1454.26666666667,2
"6663",2010-10-05,14,2089.93333333333,2
"6664",2010-10-05,15,1905.33333333333,2
"6665",2010-10-05,16,1010.86666666667,2
"6666",2010-10-05,17,608.366666666667,2
"6667",2010-10-05,18,772.166666666667,2
"6668",2010-10-05,19,1662.7,2
"6669",2010-10-05,20,2654.73333333333,2
"6670",2010-10-05,21,2059.16666666667,2
"6671",2010-10-05,22,1424.2,2
"6672",2010-10-05,23,1005.1,2
"6673",2010-10-06,0,875.066666666667,3
"6674",2010-10-06,1,680.566666666667,3
"6675",2010-10-06,2,984.233333333333,3
"6676",2010-10-06,3,459.4,3
"6677",2010-10-06,4,372.8,3
"6678",2010-10-06,5,399.1,3
"6679",2010-10-06,6,751.333333333333,3
"6680",2010-10-06,7,2597.06666666667,3
"6681",2010-10-06,8,1635.73333333333,3
"6682",2010-10-06,9,1524.13333333333,3
"6683",2010-10-06,10,1180.7,3
"6684",2010-10-06,11,553.733333333333,3
"6685",2010-10-06,12,895.7,3
"6686",2010-10-06,13,515.333333333333,3
"6687",2010-10-06,14,898.666666666667,3
"6688",2010-10-06,15,335.5,3
"6689",2010-10-06,16,1019.66666666667,3
"6690",2010-10-06,17,626.3,3
"6691",2010-10-06,18,846.466666666667,3
"6692",2010-10-06,19,590.6,3
"6693",2010-10-06,20,326.4,3
"6694",2010-10-06,21,631.833333333333,3
"6695",2010-10-06,22,2009.2,3
"6696",2010-10-06,23,1214.73333333333,3
"6697",2010-10-07,0,1024.36666666667,4
"6698",2010-10-07,1,385.633333333333,4
"6699",2010-10-07,2,389.666666666667,4
"6700",2010-10-07,3,355.533333333333,4
"6701",2010-10-07,4,321.5,4
"6702",2010-10-07,5,409.8,4
"6703",2010-10-07,6,1083.16666666667,4
"6704",2010-10-07,7,1999.53333333333,4
"6705",2010-10-07,8,1668.53333333333,4
"6706",2010-10-07,9,1372.83333333333,4
"6707",2010-10-07,10,307.433333333333,4
"6708",2010-10-07,11,2063.46666666667,4
"6709",2010-10-07,12,2740.33333333333,4
"6710",2010-10-07,13,1777.5,4
"6711",2010-10-07,14,1484.23333333333,4
"6712",2010-10-07,15,1558.6,4
"6713",2010-10-07,16,832.333333333333,4
"6714",2010-10-07,17,358.5,4
"6715",2010-10-07,18,1307.1,4
"6716",2010-10-07,19,1518.23333333333,4
"6717",2010-10-07,20,2665.33333333333,4
"6718",2010-10-07,21,2690.56666666667,4
"6719",2010-10-07,22,1073.93333333333,4
"6720",2010-10-07,23,777.766666666667,4
"6721",2010-10-08,0,608.933333333333,5
"6722",2010-10-08,1,370.066666666667,5
"6723",2010-10-08,2,344.2,5
"6724",2010-10-08,3,393.433333333333,5
"6725",2010-10-08,4,369.266666666667,5
"6726",2010-10-08,5,910.333333333333,5
"6727",2010-10-08,6,1219.43333333333,5
"6728",2010-10-08,7,2505.13333333333,5
"6729",2010-10-08,8,1452.16666666667,5
"6730",2010-10-08,9,1449.53333333333,5
"6731",2010-10-08,10,1177.9,5
"6732",2010-10-08,11,839.566666666667,5
"6733",2010-10-08,12,1463.9,5
"6734",2010-10-08,13,812.333333333333,5
"6735",2010-10-08,14,583.733333333333,5
"6736",2010-10-08,15,538,5
"6737",2010-10-08,16,458.4,5
"6738",2010-10-08,17,1003.6,5
"6739",2010-10-08,18,1051.53333333333,5
"6740",2010-10-08,19,1687.06666666667,5
"6741",2010-10-08,20,2436.43333333333,5
"6742",2010-10-08,21,2309.93333333333,5
"6743",2010-10-08,22,656.633333333333,5
"6744",2010-10-08,23,532.733333333333,5
"6745",2010-10-09,0,520.633333333333,6
"6746",2010-10-09,1,462,6
"6747",2010-10-09,2,448.066666666667,6
"6748",2010-10-09,3,432.1,6
"6749",2010-10-09,4,371.666666666667,6
"6750",2010-10-09,5,434.966666666667,6
"6751",2010-10-09,6,983.133333333333,6
"6752",2010-10-09,7,2269.96666666667,6
"6753",2010-10-09,8,1621.16666666667,6
"6754",2010-10-09,9,1151.36666666667,6
"6755",2010-10-09,10,432.533333333333,6
"6756",2010-10-09,11,649.666666666667,6
"6757",2010-10-09,12,457,6
"6758",2010-10-09,13,1679.83333333333,6
"6759",2010-10-09,14,1091.03333333333,6
"6760",2010-10-09,15,1741.56666666667,6
"6761",2010-10-09,16,2000.9,6
"6762",2010-10-09,17,1167.26666666667,6
"6763",2010-10-09,18,1458.06666666667,6
"6764",2010-10-09,19,1998,6
"6765",2010-10-09,20,1638.93333333333,6
"6766",2010-10-09,21,1766.46666666667,6
"6767",2010-10-09,22,1390.43333333333,6
"6768",2010-10-09,23,696.233333333333,6
"6769",2010-10-10,0,886.4,0
"6770",2010-10-10,1,466.966666666667,0
"6771",2010-10-10,2,564.133333333333,0
"6772",2010-10-10,3,441.1,0
"6773",2010-10-10,4,617.666666666667,0
"6774",2010-10-10,5,427.366666666667,0
"6775",2010-10-10,6,435.766666666667,0
"6776",2010-10-10,7,704.866666666667,0
"6777",2010-10-10,8,930.7,0
"6778",2010-10-10,9,924.933333333333,0
"6779",2010-10-10,10,873.9,0
"6780",2010-10-10,11,2382.86666666667,0
"6781",2010-10-10,12,2192.3,0
"6782",2010-10-10,13,1557.36666666667,0
"6783",2010-10-10,14,1100.23333333333,0
"6784",2010-10-10,15,526.3,0
"6785",2010-10-10,16,997.033333333333,0
"6786",2010-10-10,17,1607.86666666667,0
"6787",2010-10-10,18,1829.06666666667,0
"6788",2010-10-10,19,3491.8,0
"6789",2010-10-10,20,3311.5,0
"6790",2010-10-10,21,3901.26666666667,0
"6791",2010-10-10,22,1986.6,0
"6792",2010-10-10,23,1157.06666666667,0
"6793",2010-10-11,0,514.533333333333,1
"6794",2010-10-11,1,448.733333333333,1
"6795",2010-10-11,2,564.666666666667,1
"6796",2010-10-11,3,442.9,1
"6797",2010-10-11,4,554.866666666667,1
"6798",2010-10-11,5,880.7,1
"6799",2010-10-11,6,941.733333333333,1
"6800",2010-10-11,7,2378.83333333333,1
"6801",2010-10-11,8,1655.3,1
"6802",2010-10-11,9,1631.96666666667,1
"6803",2010-10-11,10,1057.43333333333,1
"6804",2010-10-11,11,440.833333333333,1
"6805",2010-10-11,12,657.966666666667,1
"6806",2010-10-11,13,545.233333333333,1
"6807",2010-10-11,14,1042.66666666667,1
"6808",2010-10-11,15,615.666666666667,1
"6809",2010-10-11,16,434.9,1
"6810",2010-10-11,17,963.866666666667,1
"6811",2010-10-11,18,731.6,1
"6812",2010-10-11,19,3093.16666666667,1
"6813",2010-10-11,20,2285.56666666667,1
"6814",2010-10-11,21,3043,1
"6815",2010-10-11,22,1514,1
"6816",2010-10-11,23,603.033333333333,1
"6817",2010-10-12,0,394.533333333333,2
"6818",2010-10-12,1,397.633333333333,2
"6819",2010-10-12,2,468.633333333333,2
"6820",2010-10-12,3,337.466666666667,2
"6821",2010-10-12,4,333.833333333333,2
"6822",2010-10-12,5,451.133333333333,2
"6823",2010-10-12,6,1130.16666666667,2
"6824",2010-10-12,7,2519.86666666667,2
"6825",2010-10-12,8,1720.93333333333,2
"6826",2010-10-12,9,1751.93333333333,2
"6827",2010-10-12,10,1828.56666666667,2
"6828",2010-10-12,11,948.866666666667,2
"6829",2010-10-12,12,1845.4,2
"6830",2010-10-12,13,856.7,2
"6831",2010-10-12,14,458.066666666667,2
"6832",2010-10-12,15,588.233333333333,2
"6833",2010-10-12,16,416,2
"6834",2010-10-12,17,410.266666666667,2
"6835",2010-10-12,18,2112.73333333333,2
"6836",2010-10-12,19,2156.46666666667,2
"6837",2010-10-12,20,1910.2,2
"6838",2010-10-12,21,1308.56666666667,2
"6839",2010-10-12,22,1289.3,2
"6840",2010-10-12,23,692.7,2
"6841",2010-10-13,0,383.766666666667,3
"6842",2010-10-13,1,458.6,3
"6843",2010-10-13,2,316.966666666667,3
"6844",2010-10-13,3,364.666666666667,3
"6845",2010-10-13,4,984.8,3
"6846",2010-10-13,5,464.1,3
"6847",2010-10-13,6,930.133333333333,3
"6848",2010-10-13,7,2844.26666666667,3
"6849",2010-10-13,8,2364.66666666667,3
"6850",2010-10-13,9,1667.1,3
"6851",2010-10-13,10,2077.86666666667,3
"6852",2010-10-13,11,1526.6,3
"6853",2010-10-13,12,1600.76666666667,3
"6854",2010-10-13,13,1573.16666666667,3
"6855",2010-10-13,14,1910.5,3
"6856",2010-10-13,15,1911.3,3
"6857",2010-10-13,16,1661.1,3
"6858",2010-10-13,17,1549.1,3
"6859",2010-10-13,18,984.566666666667,3
"6860",2010-10-13,19,2034.4,3
"6861",2010-10-13,20,2377,3
"6862",2010-10-13,21,2164.86666666667,3
"6863",2010-10-13,22,2043.6,3
"6864",2010-10-13,23,370.866666666667,3
"6865",2010-10-14,0,370.433333333333,4
"6866",2010-10-14,1,477.633333333333,4
"6867",2010-10-14,2,341.2,4
"6868",2010-10-14,3,386.733333333333,4
"6869",2010-10-14,4,378.033333333333,4
"6870",2010-10-14,5,439.333333333333,4
"6871",2010-10-14,6,1187.6,4
"6872",2010-10-14,7,2972.1,4
"6873",2010-10-14,8,1727.4,4
"6874",2010-10-14,9,3209.6,4
"6875",2010-10-14,10,1847.26666666667,4
"6876",2010-10-14,11,992.933333333333,4
"6877",2010-10-14,12,946.066666666667,4
"6878",2010-10-14,13,1226.76666666667,4
"6879",2010-10-14,14,1914.5,4
"6880",2010-10-14,15,903.8,4
"6881",2010-10-14,16,957.033333333333,4
"6882",2010-10-14,17,417.833333333333,4
"6883",2010-10-14,18,1747.33333333333,4
"6884",2010-10-14,19,4117.76666666667,4
"6885",2010-10-14,20,2911.3,4
"6886",2010-10-14,21,3224.2,4
"6887",2010-10-14,22,2334.73333333333,4
"6888",2010-10-14,23,553.766666666667,4
"6889",2010-10-15,0,401.233333333333,5
"6890",2010-10-15,1,412.966666666667,5
"6891",2010-10-15,2,440.966666666667,5
"6892",2010-10-15,3,328.8,5
"6893",2010-10-15,4,332.233333333333,5
"6894",2010-10-15,5,436.266666666667,5
"6895",2010-10-15,6,1113.46666666667,5
"6896",2010-10-15,7,2012.4,5
"6897",2010-10-15,8,1897.2,5
"6898",2010-10-15,9,1583.96666666667,5
"6899",2010-10-15,10,1632.93333333333,5
"6900",2010-10-15,11,1826.1,5
"6901",2010-10-15,12,2065.66666666667,5
"6902",2010-10-15,13,1573.76666666667,5
"6903",2010-10-15,14,1467.53333333333,5
"6904",2010-10-15,15,594.866666666667,5
"6905",2010-10-15,16,559.2,5
"6906",2010-10-15,17,564.433333333333,5
"6907",2010-10-15,18,1432.46666666667,5
"6908",2010-10-15,19,1823.16666666667,5
"6909",2010-10-15,20,1446.53333333333,5
"6910",2010-10-15,21,1157.5,5
"6911",2010-10-15,22,1003.63333333333,5
"6912",2010-10-15,23,498.1,5
"6913",2010-10-16,0,327.366666666667,6
"6914",2010-10-16,1,309.133333333333,6
"6915",2010-10-16,2,431.166666666667,6
"6916",2010-10-16,3,381.2,6
"6917",2010-10-16,4,376.5,6
"6918",2010-10-16,5,341.166666666667,6
"6919",2010-10-16,6,794.533333333333,6
"6920",2010-10-16,7,2144.4,6
"6921",2010-10-16,8,1971.43333333333,6
"6922",2010-10-16,9,970.4,6
"6923",2010-10-16,10,1866.23333333333,6
"6924",2010-10-16,11,1344.36666666667,6
"6925",2010-10-16,12,735.7,6
"6926",2010-10-16,13,358.5,6
"6927",2010-10-16,14,490.8,6
"6928",2010-10-16,15,371.566666666667,6
"6929",2010-10-16,16,317,6
"6930",2010-10-16,17,418.033333333333,6
"6931",2010-10-16,18,334.133333333333,6
"6932",2010-10-16,19,373,6
"6933",2010-10-16,20,872.233333333333,6
"6934",2010-10-16,21,383.033333333333,6
"6935",2010-10-16,22,410.233333333333,6
"6936",2010-10-16,23,344.766666666667,6
"6937",2010-10-17,0,371.733333333333,0
"6938",2010-10-17,1,332.9,0
"6939",2010-10-17,2,412.6,0
"6940",2010-10-17,3,313.1,0
"6941",2010-10-17,4,362.766666666667,0
"6942",2010-10-17,5,362.333333333333,0
"6943",2010-10-17,6,1040.73333333333,0
"6944",2010-10-17,7,372.7,0
"6945",2010-10-17,8,380.3,0
"6946",2010-10-17,9,376.3,0
"6947",2010-10-17,10,328.966666666667,0
"6948",2010-10-17,11,300.066666666667,0
"6949",2010-10-17,12,313.233333333333,0
"6950",2010-10-17,13,365.166666666667,0
"6951",2010-10-17,14,496.6,0
"6952",2010-10-17,15,376.566666666667,0
"6953",2010-10-17,16,1191.43333333333,0
"6954",2010-10-17,17,492.6,0
"6955",2010-10-17,18,566.833333333333,0
"6956",2010-10-17,19,2030.1,0
"6957",2010-10-17,20,2454.03333333333,0
"6958",2010-10-17,21,2138.06666666667,0
"6959",2010-10-17,22,901.1,0
"6960",2010-10-17,23,1176.13333333333,0
"6961",2010-10-18,0,530.133333333333,1
"6962",2010-10-18,1,384.1,1
"6963",2010-10-18,2,321.366666666667,1
"6964",2010-10-18,3,331.433333333333,1
"6965",2010-10-18,4,434.433333333333,1
"6966",2010-10-18,5,319.7,1
"6967",2010-10-18,6,789.6,1
"6968",2010-10-18,7,2454.3,1
"6969",2010-10-18,8,2465.1,1
"6970",2010-10-18,9,3657.06666666667,1
"6971",2010-10-18,10,2603.6,1
"6972",2010-10-18,11,2809.03333333333,1
"6973",2010-10-18,12,3836.43333333333,1
"6974",2010-10-18,13,3243.1,1
"6975",2010-10-18,14,1963.7,1
"6976",2010-10-18,15,518.066666666667,1
"6977",2010-10-18,16,460.4,1
"6978",2010-10-18,17,664.733333333333,1
"6979",2010-10-18,18,3391.46666666667,1
"6980",2010-10-18,19,3756.96666666667,1
"6981",2010-10-18,20,2670,1
"6982",2010-10-18,21,3376.9,1
"6983",2010-10-18,22,2509.5,1
"6984",2010-10-18,23,1740.26666666667,1
"6985",2010-10-19,0,1542.56666666667,2
"6986",2010-10-19,1,685.1,2
"6987",2010-10-19,2,317.433333333333,2
"6988",2010-10-19,3,307.8,2
"6989",2010-10-19,4,439.466666666667,2
"6990",2010-10-19,5,399.466666666667,2
"6991",2010-10-19,6,1045.03333333333,2
"6992",2010-10-19,7,2989.03333333333,2
"6993",2010-10-19,8,2106.2,2
"6994",2010-10-19,9,1798.03333333333,2
"6995",2010-10-19,10,593.033333333333,2
"6996",2010-10-19,11,1814.8,2
"6997",2010-10-19,12,1129.3,2
"6998",2010-10-19,13,517.233333333333,2
"6999",2010-10-19,14,404.6,2
"7000",2010-10-19,15,401.766666666667,2
"7001",2010-10-19,16,473.5,2
"7002",2010-10-19,17,1128.66666666667,2
"7003",2010-10-19,18,3538.33333333333,2
"7004",2010-10-19,19,2930.1,2
"7005",2010-10-19,20,2960.33333333333,2
"7006",2010-10-19,21,2530.06666666667,2
"7007",2010-10-19,22,1326.63333333333,2
"7008",2010-10-19,23,721.133333333333,2
"7009",2010-10-20,0,1030.33333333333,3
"7010",2010-10-20,1,393.4,3
"7011",2010-10-20,2,329.4,3
"7012",2010-10-20,3,442.566666666667,3
"7013",2010-10-20,4,319.3,3
"7014",2010-10-20,5,312.433333333333,3
"7015",2010-10-20,6,923.233333333333,3
"7016",2010-10-20,7,2866.1,3
"7017",2010-10-20,8,1868.46666666667,3
"7018",2010-10-20,9,1846.06666666667,3
"7019",2010-10-20,10,2010.86666666667,3
"7020",2010-10-20,11,1895.93333333333,3
"7021",2010-10-20,12,1392.66666666667,3
"7022",2010-10-20,13,408.533333333333,3
"7023",2010-10-20,14,530.066666666667,3
"7024",2010-10-20,15,527.833333333333,3
"7025",2010-10-20,16,331.866666666667,3
"7026",2010-10-20,17,332.133333333333,3
"7027",2010-10-20,18,1322.66666666667,3
"7028",2010-10-20,19,2184.8,3
"7029",2010-10-20,20,2292.76666666667,3
"7030",2010-10-20,21,2804.33333333333,3
"7031",2010-10-20,22,1653.63333333333,3
"7032",2010-10-20,23,780,3
"7033",2010-10-21,0,446.8,4
"7034",2010-10-21,1,663.766666666667,4
"7035",2010-10-21,2,437.866666666667,4
"7036",2010-10-21,3,340.633333333333,4
"7037",2010-10-21,4,341,4
"7038",2010-10-21,5,1022.86666666667,4
"7039",2010-10-21,6,1218.36666666667,4
"7040",2010-10-21,7,2474.86666666667,4
"7041",2010-10-21,8,1226.16666666667,4
"7042",2010-10-21,9,317.333333333333,4
"7043",2010-10-21,10,323.233333333333,4
"7044",2010-10-21,11,391.966666666667,4
"7045",2010-10-21,12,494.366666666667,4
"7046",2010-10-21,13,388.033333333333,4
"7047",2010-10-21,14,476.966666666667,4
"7048",2010-10-21,15,327.033333333333,4
"7049",2010-10-21,16,915.933333333333,4
"7050",2010-10-21,17,366.833333333333,4
"7051",2010-10-21,18,1301.13333333333,4
"7052",2010-10-21,19,1824.43333333333,4
"7053",2010-10-21,20,1947.56666666667,4
"7054",2010-10-21,21,2581.96666666667,4
"7055",2010-10-21,22,1992.86666666667,4
"7056",2010-10-21,23,764.633333333333,4
"7057",2010-10-22,0,524.366666666667,5
"7058",2010-10-22,1,632.266666666667,5
"7059",2010-10-22,2,518.1,5
"7060",2010-10-22,3,520.566666666667,5
"7061",2010-10-22,4,520.866666666667,5
"7062",2010-10-22,5,585.6,5
"7063",2010-10-22,6,1771.16666666667,5
"7064",2010-10-22,7,2458.8,5
"7065",2010-10-22,8,1522.2,5
"7066",2010-10-22,9,1555.93333333333,5
"7067",2010-10-22,10,1384.6,5
"7068",2010-10-22,11,1373,5
"7069",2010-10-22,12,1762.16666666667,5
"7070",2010-10-22,13,1578.7,5
"7071",2010-10-22,14,1475.6,5
"7072",2010-10-22,15,767,5
"7073",2010-10-22,16,1182.56666666667,5
"7074",2010-10-22,17,482.1,5
"7075",2010-10-22,18,713.7,5
"7076",2010-10-22,19,1424.66666666667,5
"7077",2010-10-22,20,1384.5,5
"7078",2010-10-22,21,2291.76666666667,5
"7079",2010-10-22,22,1072.66666666667,5
"7080",2010-10-22,23,311.966666666667,5
